unid,survey_date_month,survey_num,gender,working,cft_score,num_score,com_score,grit_score,opt_score
8973,2016-10-01,2,Female,False,5.0,4.0,5.0,9,10.0
8973,2017-06-01,3,Female,False,5.0,4.0,5.0,9,10.0
56953,2018-05-01,1,Female,False,,,,7,
3053,2017-11-01,1,Female,True,,,,2,
3053,2018-06-01,2,Female,False,,,,2,
33084,2018-03-01,1,Female,False,,,,8,5.0
33084,2018-05-01,2,Female,False,,,,8,5.0
92214,2017-06-01,1,Female,False,8.0,,,2,10.0
11199,2016-07-01,1,Female,True,5.0,,,4,4.0
16088,2017-11-01,1,Male,False,,,,2,6.0
98425,2018-03-01,1,Male,True,,,,5,1.0
77949,2018-01-01,1,Female,True,,,,2,9.0
100069,2017-12-01,1,Female,False,,,,0,
33725,2016-11-01,1,Male,False,7.0,4.0,5.0,9,11.0
33725,2017-02-01,2,Male,True,7.0,4.0,5.0,9,11.0
33725,2017-06-01,3,Male,True,7.0,4.0,5.0,9,11.0
33725,2017-10-01,4,Male,True,7.0,4.0,5.0,9,11.0
22485,2016-02-01,1,Male,False,6.0,,,3,4.0
16015,2016-03-01,1,Female,True,6.0,,,6,
16015,2016-07-01,2,Female,False,6.0,,,6,
79307,2017-03-01,1,Female,False,7.0,1.0,2.0,7,
13676,2016-09-01,1,Female,False,6.0,,,2,2.0
34071,2017-05-01,1,Female,False,7.0,5.0,6.0,6,7.0
34071,2018-02-01,2,Female,False,7.0,5.0,6.0,6,7.0
91067,2018-07-01,1,Female,False,,,,7,
17908,2016-12-01,1,Female,True,3.0,,,2,0.0
91286,2018-05-01,1,Female,False,,,,5,
91286,2018-06-01,2,Female,False,,,,5,
91286,2018-06-01,3,Female,False,,,,5,
22105,2016-10-01,1,Female,False,6.0,4.0,7.0,8,4.0
44805,2016-06-01,1,Female,True,6.0,2.0,6.0,8,2.0
80299,2016-11-01,1,Male,False,7.0,,,2,3.0
80522,2018-10-01,1,Female,False,,,,8,
24598,2018-06-01,1,Male,True,7.0,4.0,9.0,4,
24598,2018-11-01,2,Male,True,7.0,4.0,9.0,4,
35638,2017-10-01,1,Male,False,,,,2,
99641,2017-02-01,1,Male,False,8.0,,,7,
16700,2017-03-01,1,Male,True,6.0,,,7,5.0
10200,2016-06-01,1,Female,False,3.0,,6.0,3,
35893,2018-07-01,1,Male,False,5.0,3.0,5.0,6,
39220,2016-07-01,1,Female,False,4.0,,,8,2.0
39220,2018-06-01,2,Female,False,4.0,,,8,2.0
44270,2016-08-01,1,Female,True,5.0,,5.0,2,
92860,2016-10-01,1,Male,True,8.0,3.0,5.0,4,6.0
52062,2018-03-01,1,Male,True,,,,8,4.0
52062,2018-10-01,2,Male,False,,,,8,4.0
28274,2017-04-01,1,Female,False,7.0,4.0,6.0,1,3.0
28274,2018-05-01,2,Female,False,7.0,4.0,6.0,1,3.0
68722,2017-11-01,1,Male,True,,,,7,11.0
66375,2016-07-01,1,Male,False,10.0,,7.0,8,7.0
70928,2016-02-01,1,Male,False,7.0,4.0,9.0,5,3.0
41347,2017-11-01,1,Female,False,,,,5,2.0
36193,2016-03-01,1,Female,False,6.0,2.0,3.0,2,10.0
36193,2016-07-01,2,Female,False,6.0,2.0,3.0,2,10.0
6079,2018-05-01,1,Female,False,,,,6,
65111,2018-02-01,1,Female,False,,,,7,
65111,2018-03-01,2,Female,False,,,,7,
65111,2018-10-01,3,Female,False,,,,7,
5578,2018-06-01,1,Female,False,,,,1,
35547,2017-06-01,1,Male,False,,,,7,1.0
4433,2018-06-01,1,Female,False,4.0,,,1,
69857,2016-08-01,1,Male,True,8.0,,,8,9.0
69857,2016-12-01,2,Male,True,8.0,,,8,9.0
69857,2017-04-01,3,Male,True,8.0,,,8,9.0
69857,2017-08-01,4,Male,True,8.0,,,8,9.0
69857,2018-04-01,5,Male,True,8.0,,,8,9.0
68730,2017-09-01,1,Female,False,,,,3,7.0
93091,2017-08-01,1,Female,False,,,,8,10.0
93091,2017-12-01,2,Female,False,,,,8,10.0
93091,2018-04-01,3,Female,True,,,,8,10.0
85119,2016-08-01,1,Female,True,8.0,2.0,5.0,2,7.0
53355,2017-07-01,1,Male,False,,,,7,10.0
53355,2017-11-01,2,Male,False,,,,7,10.0
53355,2018-04-01,3,Male,False,,,,7,10.0
52919,2017-03-01,1,Female,False,5.0,3.0,5.0,0,4.0
21647,2017-12-01,1,Male,True,,,,7,10.0
54703,2018-04-01,1,Male,False,,,,4,
54703,2018-05-01,2,Male,False,,,,4,
73719,2018-05-01,1,Female,False,,,,7,
73719,2018-06-01,2,Female,False,,,,7,
73719,2018-09-01,3,Female,False,,,,7,
73719,2018-09-01,4,Female,False,,,,7,
9339,2017-08-01,1,Female,False,1.0,,2.0,3,2.0
66003,2017-06-01,1,Female,False,5.0,,5.0,3,8.0
7227,2018-10-01,1,Male,False,6.0,,,3,
78287,2018-05-01,1,Male,False,,,,4,
84409,2016-07-01,1,Male,False,5.0,,,9,11.0
84409,2018-03-01,2,Male,False,5.0,,,9,11.0
14300,2016-03-01,1,Female,False,6.0,,,2,5.0
14300,2017-02-01,2,Female,True,6.0,,,2,5.0
39757,2016-09-01,1,Male,True,4.0,,3.0,0,8.0
97285,2017-01-01,1,Female,False,5.0,,,0,3.0
16461,2016-07-01,1,Female,False,7.0,3.0,5.0,6,4.0
16461,2016-11-01,2,Female,False,7.0,3.0,5.0,6,4.0
78897,2016-06-01,1,Female,False,4.0,,5.0,7,9.0
66061,2017-09-01,1,Female,False,,,,9,
46053,2016-10-01,1,Male,True,8.0,3.0,5.0,7,6.0
46053,2017-02-01,2,Male,False,8.0,3.0,5.0,7,6.0
46053,2017-06-01,3,Male,True,8.0,3.0,5.0,7,6.0
67724,2016-06-01,1,Male,False,8.0,,6.0,2,5.0
41369,2017-07-01,1,Male,False,7.0,,,3,13.0
93396,2016-12-01,1,Female,True,6.0,2.0,6.0,8,6.0
93396,2017-04-01,2,Female,True,6.0,2.0,6.0,8,6.0
79074,2017-03-01,1,Female,False,6.0,,,5,5.0
79074,2017-11-01,2,Female,False,6.0,,,5,5.0
76869,2016-12-01,1,Male,True,5.0,,,8,7.0
76869,2017-04-01,2,Male,False,5.0,,,8,7.0
76869,2017-05-01,3,Male,True,5.0,,,8,7.0
76869,2017-08-01,4,Male,False,5.0,,,8,7.0
76869,2017-12-01,5,Male,False,5.0,,,8,7.0
76869,2018-07-01,6,Male,False,5.0,,,8,7.0
64331,2018-08-01,1,Male,False,,,,9,
62464,2018-06-01,1,Female,True,6.0,,6.0,6,
71999,2016-08-01,1,Female,False,4.0,,2.0,1,2.0
77595,2017-09-01,1,Male,False,,,,6,2.0
51169,2017-03-01,1,Female,False,3.0,,,1,4.0
80754,2017-05-01,1,Female,False,5.0,4.0,8.0,6,4.0
71300,2016-08-01,1,Male,False,4.0,,5.0,6,6.0
55012,2017-10-01,1,Male,False,,,,5,5.0
93395,2018-06-01,1,Female,False,,,,4,
54466,2018-06-01,1,Female,False,,,,6,
54466,2018-11-01,2,Female,False,,,,6,
59829,2017-02-01,1,Male,True,7.0,,5.0,8,5.0
7555,2017-06-01,1,Female,False,7.0,,,3,5.0
11253,2016-06-01,1,Female,True,3.0,,,4,5.0
11253,2017-10-01,2,Female,True,3.0,,,4,5.0
65537,2018-07-01,1,Female,False,5.0,,5.0,3,
95180,2017-02-01,1,Female,False,4.0,,,3,
48888,2017-02-01,1,Male,True,4.0,5.0,5.0,4,6.0
48888,2017-09-01,2,Male,False,4.0,5.0,5.0,4,6.0
45740,2018-02-01,1,Female,False,,,,3,4.0
70212,2017-09-01,1,Female,True,,,,4,8.0
70212,2018-01-01,2,Female,False,,,,4,8.0
1388,2017-07-01,1,Female,True,3.0,2.0,3.0,7,
31731,2017-09-01,1,Female,False,,,,6,9.0
31731,2018-06-01,2,Female,False,,,,6,9.0
95148,2017-06-01,1,Male,True,,,,4,6.0
72593,2017-09-01,1,Female,False,,,,6,
53691,2017-11-01,1,Male,False,,,,9,12.0
53691,2018-03-01,2,Male,False,,,,9,12.0
53691,2018-06-01,3,Male,False,,,,9,12.0
72664,2016-02-01,1,Female,False,3.0,,5.0,7,
70595,2017-03-01,1,Male,True,7.0,3.0,5.0,6,10.0
1702,2016-03-01,1,Female,False,5.0,,,6,
1702,2016-07-01,2,Female,True,5.0,,,6,
1702,2017-03-01,3,Female,False,5.0,,,6,
26102,2018-05-01,1,Female,False,,,,7,
31058,2018-07-01,1,Female,True,7.0,,8.0,4,
72479,2016-06-01,1,Female,False,3.0,,3.0,9,7.0
72479,2017-02-01,2,Female,False,3.0,,3.0,9,7.0
72479,2017-06-01,3,Female,False,3.0,,3.0,9,7.0
95088,2017-08-01,1,Female,True,,,,1,-1.0
29958,2018-05-01,1,Male,True,,,,2,
55111,2018-05-01,1,Female,False,,,,7,
22146,2016-06-01,1,Female,False,4.0,,4.0,1,10.0
17207,2016-07-01,1,Female,False,4.0,,,4,9.0
17207,2017-03-01,2,Female,False,4.0,,,4,9.0
99248,2018-06-01,1,Female,False,,,,5,
76237,2018-01-01,1,Female,False,,,,0,3.0
84809,2016-04-01,1,Male,True,6.0,5.0,5.0,8,7.0
84809,2016-08-01,2,Male,True,6.0,5.0,5.0,8,7.0
84809,2017-08-01,3,Male,True,6.0,5.0,5.0,8,7.0
86474,2017-02-01,1,Female,False,6.0,2.0,5.0,0,9.0
89601,2017-10-01,1,Male,False,,,,2,3.0
89601,2018-02-01,2,Male,False,,,,2,3.0
1952,2018-10-01,1,Female,False,,,,1,
21883,2018-01-01,1,Female,False,4.0,,,5,7.0
68062,2017-10-01,1,Male,False,5.0,,,7,
37280,2017-09-01,1,Male,False,,,,9,
29064,2018-07-01,1,Female,False,,,,3,
24352,2018-05-01,1,Female,False,,,,9,
99881,2018-07-01,1,Female,True,7.0,,,7,
4130,2017-07-01,1,Male,True,3.0,,,3,3.0
10500,2016-03-01,1,Female,False,5.0,3.0,8.0,9,
48976,2017-11-01,1,Female,True,,,,8,2.0
43212,2016-12-01,1,Male,False,6.0,,,9,1.0
44699,2017-09-01,1,Male,True,,,,3,8.0
6622,2016-05-01,1,Female,False,9.0,4.0,7.0,7,6.0
6622,2017-05-01,2,Female,False,9.0,4.0,7.0,7,6.0
14686,2018-06-01,1,Female,True,6.0,,,6,
41013,2017-01-01,1,Male,True,3.0,4.0,6.0,7,4.0
69734,2016-07-01,1,Male,True,5.0,1.0,5.0,5,8.0
69734,2016-10-01,2,Male,True,5.0,1.0,5.0,5,8.0
61963,2018-05-01,1,Male,False,,,,1,
16065,2016-03-01,1,Female,False,5.0,,6.0,2,
69233,2017-07-01,1,Male,False,8.0,,7.0,6,9.0
69233,2017-11-01,2,Male,True,8.0,,7.0,6,9.0
69233,2018-05-01,3,Male,False,8.0,,7.0,6,9.0
73841,2016-06-01,1,Female,False,7.0,3.0,7.0,9,4.0
73841,2016-10-01,2,Female,False,7.0,3.0,7.0,9,4.0
73841,2017-02-01,3,Female,False,7.0,3.0,7.0,9,4.0
14500,2018-05-01,1,Female,False,,,,0,
10104,2016-02-01,1,Female,True,3.0,,,0,3.0
4671,2018-06-01,1,Female,False,,,,4,
87367,2016-11-01,1,Female,False,5.0,,8.0,8,2.0
72776,2016-06-01,1,Female,False,9.0,3.0,7.0,9,6.0
72776,2016-10-01,2,Female,True,9.0,3.0,7.0,9,6.0
72776,2017-06-01,3,Female,True,9.0,3.0,7.0,9,6.0
72776,2017-09-01,4,Female,True,9.0,3.0,7.0,9,6.0
51712,2017-04-01,1,Male,False,6.0,,,4,10.0
51022,2016-11-01,1,Female,True,9.0,,,5,4.0
51022,2017-11-01,2,Female,True,9.0,,,5,4.0
74337,2017-06-01,1,Female,False,,,,8,6.0
10380,2017-07-01,1,Male,True,,,,8,
10380,2017-11-01,2,Male,True,,,,8,
10380,2018-03-01,3,Male,True,,,,8,
100801,2018-01-01,1,Female,False,2.0,,5.0,4,
100801,2018-06-01,2,Female,True,2.0,,5.0,4,
100801,2018-11-01,3,Female,False,2.0,,5.0,4,
65180,2017-08-01,1,Male,False,5.0,,,5,5.0
70600,2018-05-01,1,Female,False,6.0,,8.0,7,
45404,2016-11-01,1,Female,False,7.0,5.0,6.0,5,9.0
45404,2017-03-01,2,Female,False,7.0,5.0,6.0,5,9.0
45404,2017-06-01,3,Female,False,7.0,5.0,6.0,5,9.0
98144,2016-10-01,1,Female,True,5.0,,,6,8.0
92770,2017-01-01,1,Female,True,7.0,4.0,6.0,8,
92770,2017-05-01,2,Female,True,7.0,4.0,6.0,8,
92770,2017-06-01,3,Female,False,7.0,4.0,6.0,8,
92770,2017-09-01,4,Female,False,7.0,4.0,6.0,8,
92770,2018-01-01,5,Female,False,7.0,4.0,6.0,8,
101820,2017-11-01,1,Male,False,,,,0,6.0
24028,2016-10-01,1,Male,False,8.0,,,1,5.0
27463,2017-03-01,1,Male,False,6.0,,,9,
27463,2017-07-01,2,Male,False,6.0,,,9,
90278,2016-08-01,1,Female,True,5.0,,,6,5.0
90278,2016-11-01,2,Female,False,5.0,,,6,5.0
90278,2017-11-01,3,Female,False,5.0,,,6,5.0
90278,2018-09-01,4,Female,False,5.0,,,6,5.0
32901,2018-08-01,1,Female,False,4.0,,5.0,1,
52710,2017-10-01,1,Female,True,,,,5,
100760,2016-10-01,1,Male,False,5.0,,8.0,9,2.0
95846,2018-07-01,1,Female,False,6.0,,,7,
64194,2018-03-01,1,Female,False,,,,6,4.0
64194,2018-10-01,2,Female,False,,,,6,4.0
38861,2016-09-01,1,Female,False,6.0,,,9,10.0
38861,2017-01-01,2,Female,False,6.0,,,9,10.0
38861,2017-05-01,3,Female,False,6.0,,,9,10.0
38861,2017-09-01,4,Female,True,6.0,,,9,10.0
38861,2018-08-01,5,Female,False,6.0,,,9,10.0
29729,2017-01-01,1,Female,False,6.0,,,9,9.0
29729,2017-05-01,2,Female,False,6.0,,,9,9.0
65113,2017-08-01,1,Female,False,,,,8,6.0
73410,2018-02-01,1,Female,True,,,,3,
98066,2017-07-01,1,Female,True,,,,6,7.0
98066,2017-10-01,2,Female,False,,,,6,7.0
58177,2018-06-01,1,Male,False,,,,4,
30681,2016-08-01,1,Male,False,2.0,,6.0,7,7.0
30681,2017-12-01,2,Male,False,2.0,,6.0,7,7.0
93280,2016-11-01,1,Female,False,4.0,,4.0,5,1.0
39295,2016-10-01,1,Male,True,8.0,4.0,5.0,4,
25564,2017-01-01,1,Female,False,8.0,,,9,6.0
35876,2018-10-01,1,Female,True,6.0,,7.0,3,
93239,2016-07-01,1,Female,False,9.0,4.0,9.0,8,0.0
89841,2017-03-01,1,Female,False,6.0,,,7,8.0
12255,2016-10-01,1,Female,False,1.0,,8.0,7,7.0
12255,2017-02-01,2,Female,False,1.0,,8.0,7,7.0
12255,2017-06-01,3,Female,False,1.0,,8.0,7,7.0
12255,2017-10-01,4,Female,False,1.0,,8.0,7,7.0
12255,2018-09-01,5,Female,False,1.0,,8.0,7,7.0
48352,2016-02-01,1,Female,True,7.0,,,3,3.0
67973,2016-05-01,1,Male,False,6.0,,,7,9.0
67973,2016-09-01,2,Male,False,6.0,,,7,9.0
67973,2017-01-01,3,Male,False,6.0,,,7,9.0
67973,2017-05-01,4,Male,False,6.0,,,7,9.0
34804,2018-06-01,1,Female,False,7.0,,4.0,6,
58744,2018-09-01,1,Female,True,6.0,3.0,7.0,7,
147,2017-06-01,1,Male,False,6.0,,,8,5.0
147,2017-09-01,2,Male,False,6.0,,,8,5.0
147,2018-07-01,3,Male,False,6.0,,,8,5.0
708,2018-05-01,1,Female,False,,,,2,
85036,2016-09-01,1,Female,True,5.0,3.0,5.0,9,6.0
71346,2016-02-01,1,Male,False,4.0,,,9,
89002,2016-03-01,1,Male,False,3.0,,,9,1.0
61476,2018-06-01,1,Male,True,,,,2,
51725,2016-10-01,1,Female,False,6.0,,,8,
51725,2018-06-01,2,Female,False,6.0,,,8,
20405,2016-02-01,1,Female,False,4.0,,3.0,8,9.0
20405,2016-06-01,2,Female,False,4.0,,3.0,8,9.0
20405,2016-10-01,3,Female,False,4.0,,3.0,8,9.0
20405,2017-02-01,4,Female,False,4.0,,3.0,8,9.0
20405,2017-06-01,5,Female,True,4.0,,3.0,8,9.0
49567,2017-09-01,1,Female,False,,,,8,9.0
49567,2017-10-01,2,Female,False,,,,8,9.0
49567,2018-02-01,3,Female,False,,,,8,9.0
81598,2016-03-01,1,Female,False,6.0,1.0,7.0,6,5.0
81598,2016-07-01,2,Female,False,6.0,1.0,7.0,6,5.0
81598,2016-11-01,3,Female,False,6.0,1.0,7.0,6,5.0
81598,2017-03-01,4,Female,True,6.0,1.0,7.0,6,5.0
59744,2018-02-01,1,Female,False,4.0,,,4,
8890,2018-06-01,1,Female,False,,,,3,
8890,2018-11-01,2,Female,True,,,,3,
60818,2018-02-01,1,Male,False,,,,8,4.0
60818,2018-08-01,2,Male,False,,,,8,4.0
94159,2018-08-01,1,Female,False,,,,1,
40991,2016-02-01,1,Female,False,7.0,,5.0,4,6.0
40991,2016-09-01,2,Female,False,7.0,,5.0,4,6.0
72003,2017-10-01,1,Male,True,4.0,4.0,8.0,4,
72003,2018-02-01,2,Male,True,4.0,4.0,8.0,4,
93136,2018-01-01,1,Male,False,,,,9,3.0
40,2018-08-01,1,Female,True,,,,5,
95819,2017-08-01,1,Female,False,,,,1,9.0
8841,2016-03-01,1,Female,False,8.0,,,6,
8841,2016-07-01,2,Female,False,8.0,,,6,
33950,2018-05-01,1,Female,False,,,,6,
60353,2018-06-01,1,Male,False,,,,0,
39104,2016-09-01,1,Male,False,6.0,3.0,5.0,8,10.0
33116,2018-04-01,1,Female,False,,,,7,4.0
88634,2017-02-01,1,Female,True,6.0,,,2,9.0
88634,2018-02-01,2,Female,False,6.0,,,2,9.0
54254,2017-05-01,1,Female,False,8.0,,,5,5.0
54254,2017-09-01,2,Female,False,8.0,,,5,5.0
54254,2018-01-01,3,Female,False,8.0,,,5,5.0
54254,2018-07-01,4,Female,False,8.0,,,5,5.0
101741,2017-05-01,1,Female,False,5.0,,,7,4.0
71218,2017-07-01,1,Female,False,,,,8,11.0
40353,2018-01-01,1,Female,False,,,,9,4.0
94543,2018-04-01,1,Female,False,,,,3,8.0
75799,2017-10-01,1,Male,True,,,,3,7.0
75799,2018-02-01,2,Male,True,,,,3,7.0
56057,2018-10-01,1,Male,False,,,,8,
19585,2016-02-01,1,Male,False,6.0,,6.0,0,
5019,2018-05-01,1,Female,False,,,,4,
61449,2016-11-01,1,Male,False,8.0,5.0,5.0,7,6.0
61449,2018-07-01,2,Male,True,8.0,5.0,5.0,7,6.0
37284,2018-07-01,1,Male,True,,,,0,
42831,2016-10-01,1,Male,False,4.0,,,9,6.0
98265,2017-10-01,1,Female,False,8.0,2.0,6.0,6,1.0
98265,2018-07-01,2,Female,False,8.0,2.0,6.0,6,1.0
13719,2017-05-01,1,Female,False,5.0,4.0,5.0,4,10.0
18160,2017-01-01,1,Female,False,8.0,6.0,7.0,8,9.0
18160,2017-09-01,2,Female,False,8.0,6.0,7.0,8,9.0
18160,2018-01-01,3,Female,False,8.0,6.0,7.0,8,9.0
22504,2017-05-01,1,Female,False,2.0,,4.0,5,10.0
41285,2016-04-01,1,Female,False,3.0,,4.0,9,7.0
22967,2016-07-01,1,Female,False,3.0,,,3,
22967,2017-03-01,2,Female,True,3.0,,,3,
86007,2018-08-01,1,Male,True,,,,8,
75983,2016-10-01,1,Female,False,4.0,,,7,5.0
26728,2017-02-01,1,Male,False,7.0,4.0,7.0,5,9.0
94870,2017-03-01,1,Female,False,6.0,2.0,5.0,6,6.0
50945,2016-06-01,1,Male,False,3.0,,,7,12.0
50945,2016-10-01,2,Male,False,3.0,,,7,12.0
50945,2017-02-01,3,Male,False,3.0,,,7,12.0
50945,2017-06-01,4,Male,False,3.0,,,7,12.0
29057,2017-11-01,1,Male,False,7.0,,,4,
96828,2017-06-01,1,Male,False,6.0,,,9,0.0
85843,2018-09-01,1,Male,False,3.0,,6.0,8,
33939,2016-06-01,1,Male,True,6.0,2.0,4.0,1,4.0
91568,2018-07-01,1,Male,False,,,,5,
50680,2017-09-01,1,Female,False,,,,9,5.0
76722,2017-09-01,1,Female,False,,,,3,6.0
34436,2017-04-01,1,Female,True,5.0,,,3,2.0
26609,2017-01-01,1,Female,False,4.0,,,2,10.0
15545,2016-09-01,1,Female,True,,,,9,4.0
15545,2017-01-01,2,Female,True,,,,9,4.0
15545,2017-05-01,3,Female,False,,,,9,4.0
92186,2018-04-01,1,Male,False,,,,2,12.0
90564,2016-06-01,1,Male,True,7.0,2.0,8.0,4,8.0
90564,2016-10-01,2,Male,True,7.0,2.0,8.0,4,8.0
18123,2017-10-01,1,Female,False,,,,3,6.0
18123,2018-02-01,2,Female,False,,,,3,6.0
70184,2016-06-01,1,Male,False,7.0,4.0,5.0,8,10.0
26610,2017-04-01,1,Female,False,5.0,,5.0,5,7.0
26610,2017-08-01,2,Female,False,5.0,,5.0,5,7.0
26610,2017-12-01,3,Female,False,5.0,,5.0,5,7.0
98650,2017-02-01,1,Male,False,8.0,5.0,7.0,6,11.0
98650,2017-06-01,2,Male,True,8.0,5.0,7.0,6,11.0
77519,2016-11-01,1,Female,False,9.0,,,4,8.0
46659,2016-06-01,1,Male,True,9.0,6.0,8.0,9,
46659,2018-02-01,2,Male,False,9.0,6.0,8.0,9,
28638,2017-04-01,1,Female,False,7.0,2.0,5.0,1,8.0
18745,2017-10-01,1,Male,False,5.0,,,4,4.0
18745,2018-03-01,2,Male,False,5.0,,,4,4.0
1770,2018-05-01,1,Female,False,,,,1,
85173,2017-04-01,1,Male,True,6.0,,,1,4.0
1962,2018-05-01,1,Female,False,,,,3,
56029,2016-03-01,1,Male,False,3.0,,5.0,7,6.0
56029,2016-07-01,2,Male,False,3.0,,5.0,7,6.0
56029,2017-03-01,3,Male,False,3.0,,5.0,7,6.0
63306,2018-05-01,1,Male,False,,,,5,
80714,2016-04-01,1,Male,False,9.0,5.0,6.0,1,7.0
14377,2018-05-01,1,Female,False,,,,6,
93874,2017-01-01,1,Male,True,7.0,5.0,9.0,7,
71567,2016-12-01,1,Female,False,6.0,,5.0,3,7.0
71567,2017-04-01,2,Female,False,6.0,,5.0,3,7.0
18291,2018-05-01,1,Female,False,,,,9,
60733,2017-03-01,1,Male,True,8.0,,,9,3.0
46091,2016-03-01,1,Male,False,6.0,,5.0,6,7.0
46091,2016-11-01,2,Male,False,6.0,,5.0,6,7.0
46091,2017-02-01,3,Male,False,6.0,,5.0,6,7.0
59078,2017-01-01,1,Female,False,3.0,,,3,
36656,2016-04-01,1,Male,False,4.0,,,6,
36656,2017-01-01,2,Male,False,4.0,,,6,
12021,2018-05-01,1,Male,True,,,,3,
13246,2017-06-01,1,Female,True,6.0,,,3,6.0
39978,2016-03-01,1,Male,False,6.0,5.0,5.0,7,10.0
39978,2016-10-01,2,Male,False,6.0,5.0,5.0,7,10.0
39978,2018-07-01,3,Male,False,6.0,5.0,5.0,7,10.0
56406,2018-05-01,1,Female,False,,,,0,
17343,2016-09-01,1,Female,False,4.0,,5.0,5,7.0
17343,2016-12-01,2,Female,False,4.0,,5.0,5,7.0
53211,2017-06-01,1,Female,False,5.0,3.0,6.0,5,7.0
23061,2016-07-01,1,Male,False,6.0,,,5,
23061,2016-11-01,2,Male,False,6.0,,,5,
29114,2018-01-01,1,Male,False,,,,8,
29114,2018-08-01,2,Male,False,,,,8,
43407,2016-02-01,1,Male,False,6.0,2.0,4.0,1,4.0
64663,2016-11-01,1,Male,True,7.0,3.0,5.0,9,9.0
64663,2017-03-01,2,Male,True,7.0,3.0,5.0,9,9.0
64663,2017-07-01,3,Male,False,7.0,3.0,5.0,9,9.0
68414,2016-02-01,1,Male,True,6.0,4.0,6.0,9,4.0
68414,2016-06-01,2,Male,True,6.0,4.0,6.0,9,4.0
68414,2016-11-01,3,Male,True,6.0,4.0,6.0,9,4.0
9591,2016-03-01,1,Male,True,6.0,,5.0,3,3.0
62230,2017-09-01,1,Female,False,,,,5,7.0
62230,2018-01-01,2,Female,False,,,,5,7.0
17677,2018-06-01,1,Male,True,5.0,,,8,
16880,2016-09-01,1,Female,False,4.0,,4.0,4,5.0
16880,2017-09-01,2,Female,False,4.0,,4.0,4,5.0
76258,2017-08-01,1,Female,False,,,,5,6.0
98979,2017-11-01,1,Male,False,,,,8,5.0
98979,2018-03-01,2,Male,True,,,,8,5.0
95243,2017-06-01,1,Female,True,5.0,3.0,5.0,9,3.0
95243,2018-01-01,2,Female,False,5.0,3.0,5.0,9,3.0
43038,2016-04-01,1,Male,True,3.0,,4.0,9,2.0
43038,2017-04-01,2,Male,False,3.0,,4.0,9,2.0
60603,2017-06-01,1,Male,False,7.0,,,8,3.0
85759,2017-10-01,1,Female,False,,,,7,
13736,2016-03-01,1,Female,True,5.0,,5.0,1,
12838,2017-02-01,1,Female,False,3.0,,,9,9.0
12838,2017-10-01,2,Female,False,3.0,,,9,9.0
12838,2018-01-01,3,Female,False,3.0,,,9,9.0
12838,2018-05-01,4,Female,False,3.0,,,9,9.0
102523,2017-04-01,1,Female,False,,,,7,
102523,2017-12-01,2,Female,False,,,,7,
19300,2016-03-01,1,Male,True,5.0,,5.0,5,
84654,2016-08-01,1,Male,True,10.0,4.0,8.0,7,7.0
36820,2016-11-01,1,Male,False,5.0,4.0,5.0,5,1.0
13685,2018-11-01,1,Male,False,3.0,,,5,
66471,2017-10-01,1,Female,False,,,,1,7.0
90806,2018-05-01,1,Female,False,,,,8,
86437,2016-03-01,1,Female,False,4.0,,6.0,3,
86437,2016-11-01,2,Female,False,4.0,,6.0,3,
86437,2017-07-01,3,Female,False,4.0,,6.0,3,
86437,2017-11-01,4,Female,False,4.0,,6.0,3,
86437,2018-07-01,5,Female,False,4.0,,6.0,3,
76762,2016-12-01,1,Male,True,6.0,4.0,6.0,6,6.0
76762,2017-04-01,2,Male,True,6.0,4.0,6.0,6,6.0
48442,2018-06-01,1,Female,False,5.0,,,3,
72122,2017-05-01,1,Female,False,4.0,2.0,5.0,6,8.0
72122,2018-07-01,2,Female,True,4.0,2.0,5.0,6,8.0
57331,2016-08-01,1,Male,False,4.0,,,9,7.0
57331,2016-12-01,2,Male,False,4.0,,,9,7.0
45857,2017-10-01,1,Male,False,,,,3,
45857,2018-03-01,2,Male,True,,,,3,
50795,2016-06-01,1,Female,False,7.0,4.0,8.0,5,
50795,2016-10-01,2,Female,False,7.0,4.0,8.0,5,
28208,2017-01-01,1,Male,False,5.0,3.0,5.0,6,5.0
28208,2017-08-01,2,Male,True,5.0,3.0,5.0,6,5.0
52557,2016-12-01,1,Female,True,5.0,2.0,5.0,5,8.0
52557,2017-04-01,2,Female,True,5.0,2.0,5.0,5,8.0
88686,2018-05-01,1,Female,False,,,,5,
84215,2017-07-01,1,Female,False,,,,9,7.0
75998,2016-11-01,1,Male,False,4.0,,5.0,6,8.0
4587,2016-02-01,1,Male,False,6.0,3.0,6.0,3,
87157,2018-03-01,1,Female,False,5.0,,,4,
64141,2017-09-01,1,Male,False,,,,3,9.0
52956,2017-06-01,1,Male,True,7.0,,,4,8.0
52956,2017-10-01,2,Male,True,7.0,,,4,8.0
7727,2017-09-01,1,Female,True,1.0,,,4,
58977,2017-10-01,1,Male,True,,,,6,
79806,2017-04-01,1,Female,True,4.0,,4.0,7,7.0
34746,2017-05-01,1,Female,False,8.0,3.0,8.0,8,9.0
75113,2018-06-01,1,Male,False,,,,2,
44370,2018-08-01,1,Female,False,5.0,3.0,3.0,3,
44370,2018-09-01,2,Female,False,5.0,3.0,3.0,3,
91754,2016-11-01,1,Female,False,7.0,4.0,6.0,7,8.0
91754,2018-06-01,2,Female,False,7.0,4.0,6.0,7,8.0
78059,2016-06-01,1,Female,False,7.0,3.0,7.0,2,4.0
